GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD05,VD06,VD07,VD08,VD09,VD10
Id,Id2,Geography,Total,Hispanic or Latino,White_Alone,Black_or_African_American_Alone,American_Indian_and_Alaska_Native_Alone,Asian_Alone,Native_Hawaiian_and_Other_Pacific_Islander_Alone,Some_Other_Race_Alone
1400000US53033022702,53033022702,"Census Tract 227.02, King County, Washington",3402,77,3018,52,20,155,4,5
1400000US53033022703,53033022703,"Census Tract 227.03, King County, Washington",2260,40,1936,29,5,174,7,3
1400000US53033022801,53033022801,"Census Tract 228.01, King County, Washington",7674,723,4680,194,27,1710,15,30
1400000US53033022802,53033022802,"Census Tract 228.02, King County, Washington",4384,137,3273,76,14,756,9,22
1400000US53033022803,53033022803,"Census Tract 228.03, King County, Washington",4164,174,2765,58,31,1001,5,21
1400000US53033022901,53033022901,"Census Tract 229.01, King County, Washington",3002,66,2246,29,14,572,9,1
1400000US53033022902,53033022902,"Census Tract 229.02, King County, Washington",6049,115,4953,63,13,730,7,21
1400000US53033023000,53033023000,"Census Tract 230, King County, Washington",5123,190,4026,75,12,632,13,11
1400000US53033023100,53033023100,"Census Tract 231, King County, Washington",3685,148,2883,54,18,455,7,6
1400000US53033023201,53033023201,"Census Tract 232.01, King County, Washington",5477,563,3204,117,21,1382,19,7
1400000US53033023202,53033023202,"Census Tract 232.02, King County, Washington",3986,689,2261,146,16,743,10,13
1400000US53033023300,53033023300,"Census Tract 233, King County, Washington",6286,363,4530,101,13,990,27,19
1400000US53033023401,53033023401,"Census Tract 234.01, King County, Washington",3433,146,2470,94,8,609,8,8
1400000US53033023402,53033023402,"Census Tract 234.02, King County, Washington",7152,134,6071,103,28,624,22,13
1400000US53033023500,53033023500,"Census Tract 235, King County, Washington",3465,79,2765,57,4,448,9,7
1400000US53033023601,53033023601,"Census Tract 236.01, King County, Washington",3649,181,2755,50,14,546,7,11
1400000US53033023603,53033023603,"Census Tract 236.03, King County, Washington",5299,662,2948,158,12,1345,10,12
1400000US53033023604,53033023604,"Census Tract 236.04, King County, Washington",5783,545,3646,192,28,1141,25,11
1400000US53033023700,53033023700,"Census Tract 237, King County, Washington",4063,97,3307,86,17,449,3,21
1400000US53033023801,53033023801,"Census Tract 238.01, King County, Washington",2421,153,1884,37,10,274,3,1
1400000US53033023802,53033023802,"Census Tract 238.02, King County, Washington",2588,56,2075,23,3,380,8,5
1400000US53033023900,53033023900,"Census Tract 239, King County, Washington",6474,203,5491,68,9,548,7,4
1400000US53033024000,53033024000,"Census Tract 240, King County, Washington",6915,227,5670,89,8,726,14,14
1400000US53033024100,53033024100,"Census Tract 241, King County, Washington",4341,73,3909,26,4,255,0,8
1400000US53033024200,53033024200,"Census Tract 242, King County, Washington",3001,42,2747,5,8,147,2,3
1400000US53033024300,53033024300,"Census Tract 243, King County, Washington",6477,141,5206,123,11,834,4,19
1400000US53033024400,53033024400,"Census Tract 244, King County, Washington",2531,55,1974,23,6,430,0,0
1400000US53033024500,53033024500,"Census Tract 245, King County, Washington",4787,82,4021,35,8,527,3,20
1400000US53033024601,53033024601,"Census Tract 246.01, King County, Washington",4498,53,3888,24,3,440,5,7
1400000US53033024602,53033024602,"Census Tract 246.02, King County, Washington",3743,79,3160,45,7,376,4,3
1400000US53033024701,53033024701,"Census Tract 247.01, King County, Washington",3495,117,2712,37,19,493,9,11
1400000US53033024702,53033024702,"Census Tract 247.02, King County, Washington",6065,156,4567,132,32,933,23,9
1400000US53033024800,53033024800,"Census Tract 248, King County, Washington",5314,325,3764,105,27,909,19,10
1400000US53033024901,53033024901,"Census Tract 249.01, King County, Washington",5011,90,3523,83,6,1180,3,17
1400000US53033024902,53033024902,"Census Tract 249.02, King County, Washington",3586,91,2810,36,8,528,4,4
1400000US53033024903,53033024903,"Census Tract 249.03, King County, Washington",6649,84,4440,89,11,1794,8,20
1400000US53033025001,53033025001,"Census Tract 250.01, King County, Washington",4789,114,3669,79,17,805,4,10
1400000US53033025003,53033025003,"Census Tract 250.03, King County, Washington",6678,164,5026,111,3,1172,2,28
1400000US53033025004,53033025004,"Census Tract 250.04, King County, Washington",4202,126,3224,45,22,640,5,20
1400000US53033025101,53033025101,"Census Tract 251.01, King County, Washington",5029,409,3335,230,20,830,23,19
1400000US53033025102,53033025102,"Census Tract 251.02, King County, Washington",4429,202,3349,133,28,564,4,9
1400000US53033025200,53033025200,"Census Tract 252, King County, Washington",6272,352,4655,273,42,685,29,17
1400000US53033025300,53033025300,"Census Tract 253, King County, Washington",6967,506,5097,550,47,489,36,22
1400000US53033025400,53033025400,"Census Tract 254, King County, Washington",6316,579,4140,538,51,665,25,20
1400000US53033025500,53033025500,"Census Tract 255, King County, Washington",4241,442,2913,216,40,473,10,7
1400000US53033025600,53033025600,"Census Tract 256, King County, Washington",6164,490,4901,152,49,354,13,11
1400000US53033025701,53033025701,"Census Tract 257.01, King County, Washington",5446,479,3482,511,41,702,20,11
1400000US53033025702,53033025702,"Census Tract 257.02, King County, Washington",3374,121,2333,209,14,562,7,7
1400000US53033025801,53033025801,"Census Tract 258.01, King County, Washington",7816,414,4746,750,50,1396,45,43
1400000US53033025803,53033025803,"Census Tract 258.03, King County, Washington",4228,278,2846,410,39,415,39,10
1400000US53033025804,53033025804,"Census Tract 258.04, King County, Washington",3759,138,2875,191,34,319,11,22
1400000US53033026001,53033026001,"Census Tract 260.01, King County, Washington",5132,176,2380,1166,29,1107,26,18
1400000US53033026002,53033026002,"Census Tract 260.02, King County, Washington",5812,345,2714,1249,41,1113,45,23
1400000US53033026100,53033026100,"Census Tract 261, King County, Washington",6036,304,2128,1911,50,1289,38,10
1400000US53033026200,53033026200,"Census Tract 262, King County, Washington",4938,540,2725,740,41,588,44,29
1400000US53033026300,53033026300,"Census Tract 263, King County, Washington",1231,69,726,148,16,202,10,0
1400000US53033026400,53033026400,"Census Tract 264, King County, Washington",5824,1009,3039,553,65,719,133,25
1400000US53033026500,53033026500,"Census Tract 265, King County, Washington",2640,170,778,282,26,1060,47,9
1400000US53033026600,53033026600,"Census Tract 266, King County, Washington",2123,192,1218,87,36,475,22,4
1400000US53033026700,53033026700,"Census Tract 267, King County, Washington",5611,597,3819,220,83,567,123,5
1400000US53033026801,53033026801,"Census Tract 268.01, King County, Washington",4961,800,2321,479,94,854,162,18
1400000US53033026802,53033026802,"Census Tract 268.02, King County, Washington",5117,740,2345,278,80,1258,184,10
1400000US53033026900,53033026900,"Census Tract 269, King County, Washington",1505,138,977,60,36,202,14,6
1400000US53033027000,53033027000,"Census Tract 270, King County, Washington",3228,426,2036,102,60,405,43,4
1400000US53033027100,53033027100,"Census Tract 271, King County, Washington",3086,409,1810,305,43,333,21,6
1400000US53033027200,53033027200,"Census Tract 272, King County, Washington",2108,210,1266,205,24,215,51,3
1400000US53033027300,53033027300,"Census Tract 273, King County, Washington",5624,958,3066,453,92,540,117,29
1400000US53033027400,53033027400,"Census Tract 274, King County, Washington",4980,516,3279,172,60,690,86,2
1400000US53033027500,53033027500,"Census Tract 275, King County, Washington",4578,439,3272,165,66,405,52,8
1400000US53033027600,53033027600,"Census Tract 276, King County, Washington",4168,777,2562,444,74,128,71,2
1400000US53033027701,53033027701,"Census Tract 277.01, King County, Washington",5161,126,4694,12,43,90,5,16
1400000US53033027702,53033027702,"Census Tract 277.02, King County, Washington",4962,133,4614,26,21,65,1,15
1400000US53033027800,53033027800,"Census Tract 278, King County, Washington",3396,82,3148,15,14,71,1,4
1400000US53033027900,53033027900,"Census Tract 279, King County, Washington",6373,536,5061,200,57,287,38,10
1400000US53033028000,53033028000,"Census Tract 280, King County, Washington",3392,559,2006,252,34,294,51,5
1400000US53033028100,53033028100,"Census Tract 281, King County, Washington",2207,438,969,226,21,339,67,15
1400000US53033028200,53033028200,"Census Tract 282, King County, Washington",4362,644,2067,700,54,501,156,2
1400000US53033028300,53033028300,"Census Tract 283, King County, Washington",3175,128,2392,105,42,349,24,1
1400000US53033028402,53033028402,"Census Tract 284.02, King County, Washington",4628,534,2620,455,54,542,131,25
1400000US53033028403,53033028403,"Census Tract 284.03, King County, Washington",4852,623,2851,430,40,509,121,7
1400000US53033028500,53033028500,"Census Tract 285, King County, Washington",3587,284,2607,196,37,281,29,18
1400000US53033028600,53033028600,"Census Tract 286, King County, Washington",6298,189,5547,77,30,285,18,7
1400000US53033028700,53033028700,"Census Tract 287, King County, Washington",5075,211,4162,164,45,282,15,12
1400000US53033028801,53033028801,"Census Tract 288.01, King County, Washington",3693,683,2328,169,64,302,28,1
1400000US53033028802,53033028802,"Census Tract 288.02, King County, Washington",5997,824,3123,811,79,559,228,21
1400000US53033028901,53033028901,"Census Tract 289.01, King County, Washington",3638,128,2998,91,22,236,46,3
1400000US53033028902,53033028902,"Census Tract 289.02, King County, Washington",6453,842,3375,942,85,670,168,17
1400000US53033029001,53033029001,"Census Tract 290.01, King County, Washington",4610,182,3621,238,27,310,48,1
1400000US53033029003,53033029003,"Census Tract 290.03, King County, Washington",5240,366,3398,453,52,658,90,5
1400000US53033029004,53033029004,"Census Tract 290.04, King County, Washington",3419,678,1592,513,47,316,63,12
1400000US53033029100,53033029100,"Census Tract 291, King County, Washington",4926,344,3602,300,59,329,61,19
1400000US53033029201,53033029201,"Census Tract 292.01, King County, Washington",8717,1215,5491,778,75,731,69,20
1400000US53033029203,53033029203,"Census Tract 292.03, King County, Washington",2685,196,1773,366,24,181,15,7
1400000US53033029204,53033029204,"Census Tract 292.04, King County, Washington",5195,392,3577,335,41,492,43,68
1400000US53033029303,53033029303,"Census Tract 293.03, King County, Washington",5456,246,3246,462,23,1189,34,35
1400000US53033029304,53033029304,"Census Tract 293.04, King County, Washington",4567,109,3476,186,27,582,23,9
1400000US53033029305,53033029305,"Census Tract 293.05, King County, Washington",3701,129,2515,221,14,583,34,31
1400000US53033029306,53033029306,"Census Tract 293.06, King County, Washington",2648,81,1947,82,20,439,4,12
1400000US53033029307,53033029307,"Census Tract 293.07, King County, Washington",4064,141,3091,131,29,489,19,15
1400000US53033029403,53033029403,"Census Tract 294.03, King County, Washington",5179,218,3215,353,26,1071,36,21
1400000US53033029405,53033029405,"Census Tract 294.05, King County, Washington",5688,195,4097,219,25,876,30,17
1400000US53033029406,53033029406,"Census Tract 294.06, King County, Washington",3855,103,2934,150,19,497,19,6
1400000US53033029407,53033029407,"Census Tract 294.07, King County, Washington",4410,324,2921,322,42,528,63,17
1400000US53033029408,53033029408,"Census Tract 294.08, King County, Washington",4157,332,2545,375,33,598,59,14
1400000US53033029502,53033029502,"Census Tract 295.02, King County, Washington",5572,239,4052,263,32,709,32,33
1400000US53033029503,53033029503,"Census Tract 295.03, King County, Washington",7133,984,4161,856,65,630,53,50
1400000US53033029504,53033029504,"Census Tract 295.04, King County, Washington",4484,297,2870,566,54,400,14,46
1400000US53033029601,53033029601,"Census Tract 296.01, King County, Washington",6933,384,4357,611,51,966,32,34
1400000US53033029602,53033029602,"Census Tract 296.02, King County, Washington",3016,86,2541,96,12,149,6,18
1400000US53033029700,53033029700,"Census Tract 297, King County, Washington",6173,360,4912,370,72,235,10,12
1400000US53033029801,53033029801,"Census Tract 298.01, King County, Washington",7556,442,5574,478,66,603,64,33
1400000US53033029802,53033029802,"Census Tract 298.02, King County, Washington",7049,250,5644,238,57,524,48,19
1400000US53033029901,53033029901,"Census Tract 299.01, King County, Washington",4676,224,3655,187,43,366,28,16
1400000US53033029902,53033029902,"Census Tract 299.02, King County, Washington",3826,87,3232,91,47,238,7,6
1400000US53033030002,53033030002,"Census Tract 300.02, King County, Washington",8504,876,5624,561,92,771,138,10
1400000US53033030003,53033030003,"Census Tract 300.03, King County, Washington",5363,314,3946,361,32,417,39,19
1400000US53033030004,53033030004,"Census Tract 300.04, King County, Washington",7680,1274,3685,1039,53,1009,135,16
1400000US53033030100,53033030100,"Census Tract 301, King County, Washington",7485,516,5866,250,65,502,60,6
1400000US53033030201,53033030201,"Census Tract 302.01, King County, Washington",5133,401,3530,320,34,537,30,6
1400000US53033030202,53033030202,"Census Tract 302.02, King County, Washington",6514,436,4407,507,51,817,47,7
1400000US53033030303,53033030303,"Census Tract 303.03, King County, Washington",7054,519,4500,734,46,866,53,13
1400000US53033030304,53033030304,"Census Tract 303.04, King County, Washington",2469,105,1891,145,28,179,15,6
1400000US53033030305,53033030305,"Census Tract 303.05, King County, Washington",4735,214,3713,297,16,277,42,9
1400000US53033030306,53033030306,"Census Tract 303.06, King County, Washington",5758,275,4362,324,36,482,34,9
1400000US53033030308,53033030308,"Census Tract 303.08, King County, Washington",6703,328,3905,536,70,1462,61,17
1400000US53033030309,53033030309,"Census Tract 303.09, King County, Washington",5692,314,3424,496,34,1116,55,21
1400000US53033030310,53033030310,"Census Tract 303.10, King County, Washington",5051,184,3041,254,25,1338,37,8
1400000US53033030311,53033030311,"Census Tract 303.11, King County, Washington",5107,491,3568,400,62,323,47,20
1400000US53033030312,53033030312,"Census Tract 303.12, King County, Washington",5040,292,3401,519,23,422,73,20
1400000US53033030401,53033030401,"Census Tract 304.01, King County, Washington",5613,197,4699,186,65,231,22,11
1400000US53033030403,53033030403,"Census Tract 304.03, King County, Washington",4155,137,3239,173,18,404,20,9
1400000US53033030404,53033030404,"Census Tract 304.04, King County, Washington",3304,102,2932,56,16,101,14,7
1400000US53033030501,53033030501,"Census Tract 305.01, King County, Washington",1959,248,1542,39,30,49,5,0
1400000US53033030503,53033030503,"Census Tract 305.03, King County, Washington",3745,263,3060,105,41,119,28,5
1400000US53033030504,53033030504,"Census Tract 305.04, King County, Washington",4657,403,3634,132,53,224,43,10
1400000US53033030600,53033030600,"Census Tract 306, King County, Washington",5075,340,4224,72,63,147,21,8
1400000US53033030700,53033030700,"Census Tract 307, King County, Washington",3845,241,3073,90,69,151,22,5
1400000US53033030801,53033030801,"Census Tract 308.01, King County, Washington",5958,689,4573,154,128,122,31,1
1400000US53033030802,53033030802,"Census Tract 308.02, King County, Washington",3699,311,2971,73,117,95,10,9
1400000US53033030901,53033030901,"Census Tract 309.01, King County, Washington",2940,187,2411,28,35,173,3,12
1400000US53033030902,53033030902,"Census Tract 309.02, King County, Washington",4651,304,3809,74,76,220,11,4
1400000US53033031000,53033031000,"Census Tract 310, King County, Washington",3112,90,2623,67,19,177,12,2
1400000US53033031100,53033031100,"Census Tract 311, King County, Washington",6657,396,5270,178,377,177,16,11
1400000US53033031202,53033031202,"Census Tract 312.02, King County, Washington",6129,224,4822,27,852,59,15,3
1400000US53033031204,53033031204,"Census Tract 312.04, King County, Washington",5812,135,5317,47,63,93,9,8
1400000US53033031205,53033031205,"Census Tract 312.05, King County, Washington",3893,140,3325,84,26,208,6,0
1400000US53033031206,53033031206,"Census Tract 312.06, King County, Washington",4363,340,3513,94,52,160,3,12
1400000US53033031301,53033031301,"Census Tract 313.01, King County, Washington",2570,187,2278,5,22,30,2,1
1400000US53033031302,53033031302,"Census Tract 313.02, King County, Washington",4553,189,4183,12,44,25,3,5
1400000US53033031400,53033031400,"Census Tract 314, King County, Washington",6185,180,5759,15,50,31,6,10
1400000US53033031501,53033031501,"Census Tract 315.01, King County, Washington",3224,66,3040,15,29,11,3,0
1400000US53033031502,53033031502,"Census Tract 315.02, King County, Washington",4035,134,3727,10,28,49,5,0
1400000US53033031601,53033031601,"Census Tract 316.01, King County, Washington",4353,102,4010,33,19,86,13,11
1400000US53033031602,53033031602,"Census Tract 316.02, King County, Washington",5553,161,5012,21,69,96,10,19
1400000US53033031603,53033031603,"Census Tract 316.03, King County, Washington",3252,74,3019,4,29,29,1,6
1400000US53033031702,53033031702,"Census Tract 317.02, King County, Washington",6307,257,5528,103,61,186,15,6
1400000US53033031703,53033031703,"Census Tract 317.03, King County, Washington",6678,234,5571,155,42,430,14,19
1400000US53033031704,53033031704,"Census Tract 317.04, King County, Washington",4003,180,3073,206,34,333,17,32
1400000US53033031800,53033031800,"Census Tract 318, King County, Washington",3943,87,3518,42,13,163,20,6
1400000US53033031903,53033031903,"Census Tract 319.03, King County, Washington",6003,230,5325,101,63,150,5,8
1400000US53033031904,53033031904,"Census Tract 319.04, King County, Washington",3524,116,3209,40,28,68,4,2
1400000US53033031906,53033031906,"Census Tract 319.06, King County, Washington",2670,70,2277,36,31,183,4,7
1400000US53033031907,53033031907,"Census Tract 319.07, King County, Washington",5635,185,4150,255,17,845,8,4
1400000US53033031908,53033031908,"Census Tract 319.08, King County, Washington",4419,194,3220,316,15,457,13,11
1400000US53033031909,53033031909,"Census Tract 319.09, King County, Washington",2815,68,2083,91,10,441,15,10
1400000US53033032002,53033032002,"Census Tract 320.02, King County, Washington",2905,46,2685,30,13,57,2,9
1400000US53033032003,53033032003,"Census Tract 320.03, King County, Washington",4802,84,4521,22,32,47,6,12
1400000US53033032005,53033032005,"Census Tract 320.05, King County, Washington",7100,343,6003,221,67,181,21,36
1400000US53033032006,53033032006,"Census Tract 320.06, King County, Washington",4097,126,3692,28,38,102,1,8
1400000US53033032007,53033032007,"Census Tract 320.07, King County, Washington",3255,108,2901,47,20,92,3,10
1400000US53033032008,53033032008,"Census Tract 320.08, King County, Washington",4099,139,3674,55,19,61,4,2
1400000US53033032009,53033032009,"Census Tract 320.09, King County, Washington",5592,161,5030,52,39,149,12,11
1400000US53033032102,53033032102,"Census Tract 321.02, King County, Washington",4566,70,4261,22,31,50,8,20
1400000US53033032103,53033032103,"Census Tract 321.03, King County, Washington",4452,307,3790,32,33,186,1,3
1400000US53033032104,53033032104,"Census Tract 321.04, King County, Washington",5981,211,5355,47,31,174,12,11
1400000US53033032203,53033032203,"Census Tract 322.03, King County, Washington",5104,145,4559,23,39,226,11,8
1400000US53033032207,53033032207,"Census Tract 322.07, King County, Washington",2815,58,2491,15,5,201,0,5
1400000US53033032208,53033032208,"Census Tract 322.08, King County, Washington",4356,72,3916,32,12,245,9,0
1400000US53033032209,53033032209,"Census Tract 322.09, King County, Washington",7939,175,6714,78,10,733,8,15
1400000US53033032210,53033032210,"Census Tract 322.10, King County, Washington",2046,48,1888,4,10,52,5,6
1400000US53033032211,53033032211,"Census Tract 322.11, King County, Washington",5002,180,3927,25,17,687,1,5
1400000US53033032212,53033032212,"Census Tract 322.12, King County, Washington",7976,226,6105,79,7,1295,19,14
1400000US53033032307,53033032307,"Census Tract 323.07, King County, Washington",6771,200,6099,45,30,204,11,25
1400000US53033032309,53033032309,"Census Tract 323.09, King County, Washington",3616,124,2903,91,11,376,4,10
1400000US53033032311,53033032311,"Census Tract 323.11, King County, Washington",6130,189,5532,40,20,193,25,12
1400000US53033032312,53033032312,"Census Tract 323.12, King County, Washington",5135,232,4454,45,10,274,3,4
1400000US53033032313,53033032313,"Census Tract 323.13, King County, Washington",3735,471,2709,54,23,339,14,15
1400000US53033032314,53033032314,"Census Tract 323.14, King County, Washington",4634,108,4191,37,16,181,3,11
1400000US53033032315,53033032315,"Census Tract 323.15, King County, Washington",5016,95,4601,16,14,170,3,18
1400000US53033032316,53033032316,"Census Tract 323.16, King County, Washington",4220,82,3622,27,9,357,2,11
1400000US53033032317,53033032317,"Census Tract 323.17, King County, Washington",6324,173,5585,53,8,357,2,11
1400000US53033032318,53033032318,"Census Tract 323.18, King County, Washington",4828,112,4045,61,8,486,2,7
1400000US53033032319,53033032319,"Census Tract 323.19, King County, Washington",4529,627,3537,31,13,168,9,18
1400000US53033032320,53033032320,"Census Tract 323.20, King County, Washington",4111,93,3732,48,20,107,2,18
1400000US53033032321,53033032321,"Census Tract 323.21, King County, Washington",3129,69,2844,10,6,110,4,3
1400000US53033032322,53033032322,"Census Tract 323.22, King County, Washington",3644,94,3138,12,10,271,3,19
1400000US53033032323,53033032323,"Census Tract 323.23, King County, Washington",5086,193,4078,56,15,600,8,12
1400000US53033032324,53033032324,"Census Tract 323.24, King County, Washington",4853,331,3948,59,18,330,4,12
1400000US53033032325,53033032325,"Census Tract 323.25, King County, Washington",5358,386,3991,93,32,674,5,14
1400000US53033032401,53033032401,"Census Tract 324.01, King County, Washington",4689,212,4287,17,26,68,1,1
1400000US53033032402,53033032402,"Census Tract 324.02, King County, Washington",4982,162,4597,19,14,79,4,9
1400000US53033032500,53033032500,"Census Tract 325, King County, Washington",4903,128,4481,9,66,97,4,12
1400000US53033032601,53033032601,"Census Tract 326.01, King County, Washington",2690,74,2481,4,27,27,1,5
1400000US53033032602,53033032602,"Census Tract 326.02, King County, Washington",2587,106,2261,42,25,55,4,4
1400000US53033032702,53033032702,"Census Tract 327.02, King County, Washington",6307,123,5858,30,42,114,12,9
1400000US53033032703,53033032703,"Census Tract 327.03, King County, Washington",1944,62,1741,15,48,32,2,1
1400000US53033032704,53033032704,"Census Tract 327.04, King County, Washington",6095,231,5539,39,66,100,9,5
1400000US53033032800,53033032800,"Census Tract 328, King County, Washington",2696,43,2515,4,37,19,3,8
1400000US53035080101,53035080101,"Census Tract 801.01, Kitsap County, Washington",2328,97,1724,119,19,191,25,8
1400000US53035080102,53035080102,"Census Tract 801.02, Kitsap County, Washington",4431,244,3170,278,57,339,46,9
1400000US53035080200,53035080200,"Census Tract 802, Kitsap County, Washington",3395,187,2502,167,30,249,58,8
1400000US53035080300,53035080300,"Census Tract 803, Kitsap County, Washington",2977,158,2198,232,48,113,21,10
1400000US53035080400,53035080400,"Census Tract 804, Kitsap County, Washington",3417,86,2938,85,41,122,11,8
1400000US53035080500,53035080500,"Census Tract 805, Kitsap County, Washington",2643,228,1855,189,70,87,24,9
1400000US53035080600,53035080600,"Census Tract 806, Kitsap County, Washington",4864,320,3608,291,91,251,36,19
1400000US53035080700,53035080700,"Census Tract 807, Kitsap County, Washington",3214,82,2876,39,32,75,10,6
1400000US53035080800,53035080800,"Census Tract 808, Kitsap County, Washington",2842,303,1635,386,29,248,26,12
1400000US53035080900,53035080900,"Census Tract 809, Kitsap County, Washington",4331,217,3537,128,84,138,22,16
1400000US53035081000,53035081000,"Census Tract 810, Kitsap County, Washington",4663,260,3277,403,107,287,65,9
1400000US53035081100,53035081100,"Census Tract 811, Kitsap County, Washington",2859,150,2159,195,62,112,12,6
1400000US53035081200,53035081200,"Census Tract 812, Kitsap County, Washington",2980,224,2179,158,46,136,32,24
1400000US53035081400,53035081400,"Census Tract 814, Kitsap County, Washington",2083,322,1166,425,37,97,5,7
1400000US53035090101,53035090101,"Census Tract 901.01, Kitsap County, Washington",4870,133,3969,23,541,51,6,25
1400000US53035090102,53035090102,"Census Tract 901.02, Kitsap County, Washington",4810,122,4344,14,78,81,17,21
1400000US53035090200,53035090200,"Census Tract 902, Kitsap County, Washington",8070,207,7391,38,57,163,16,17
1400000US53035090300,53035090300,"Census Tract 903, Kitsap County, Washington",7253,743,5219,561,81,331,48,23
1400000US53035090400,53035090400,"Census Tract 904, Kitsap County, Washington",4275,136,3714,43,32,162,17,8
1400000US53035090500,53035090500,"Census Tract 905, Kitsap County, Washington",7168,354,6181,69,63,188,26,19
1400000US53035090601,53035090601,"Census Tract 906.01, Kitsap County, Washington",5301,158,4439,21,354,106,7,30
1400000US53035090602,53035090602,"Census Tract 906.02, Kitsap County, Washington",3026,83,2603,16,152,42,8,9
1400000US53035090700,53035090700,"Census Tract 907, Kitsap County, Washington",4864,74,4551,7,25,100,2,4
1400000US53035090800,53035090800,"Census Tract 908, Kitsap County, Washington",4065,91,3706,0,36,104,4,8
1400000US53035090900,53035090900,"Census Tract 909, Kitsap County, Washington",5409,165,4835,31,41,136,13,17
1400000US53035091000,53035091000,"Census Tract 910, Kitsap County, Washington",5970,110,5532,17,15,137,3,14
1400000US53035091100,53035091100,"Census Tract 911, Kitsap County, Washington",4260,108,3788,28,39,121,31,11
1400000US53035091201,53035091201,"Census Tract 912.01, Kitsap County, Washington",3611,185,2765,86,27,345,33,15
1400000US53035091203,53035091203,"Census Tract 912.03, Kitsap County, Washington",7665,361,5374,341,79,1071,86,15
1400000US53035091204,53035091204,"Census Tract 912.04, Kitsap County, Washington",3224,106,2592,82,13,252,31,3
1400000US53035091301,53035091301,"Census Tract 913.01, Kitsap County, Washington",3705,139,3303,18,31,52,24,10
1400000US53035091302,53035091302,"Census Tract 913.02, Kitsap County, Washington",5033,123,4320,49,36,292,22,24
1400000US53035091400,53035091400,"Census Tract 914, Kitsap County, Washington",3157,105,2635,56,32,204,11,7
1400000US53035091500,53035091500,"Census Tract 915, Kitsap County, Washington",3839,154,2980,116,21,336,52,2
1400000US53035091600,53035091600,"Census Tract 916, Kitsap County, Washington",6835,279,4936,325,74,704,95,28
1400000US53035091700,53035091700,"Census Tract 917, Kitsap County, Washington",7082,239,5484,251,63,554,147,12
1400000US53035091800,53035091800,"Census Tract 918, Kitsap County, Washington",2853,86,2383,97,43,109,23,3
1400000US53035091900,53035091900,"Census Tract 919, Kitsap County, Washington",3267,118,2598,120,22,197,32,18
1400000US53035092000,53035092000,"Census Tract 920, Kitsap County, Washington",4613,133,4136,19,66,73,11,15
1400000US53035092100,53035092100,"Census Tract 921, Kitsap County, Washington",4896,179,4211,63,55,158,46,5
1400000US53035092200,53035092200,"Census Tract 922, Kitsap County, Washington",6415,343,5093,228,78,251,70,7
1400000US53035092300,53035092300,"Census Tract 923, Kitsap County, Washington",5218,251,4338,91,60,218,64,11
1400000US53035092400,53035092400,"Census Tract 924, Kitsap County, Washington",6363,290,5167,167,74,294,60,18
1400000US53035092500,53035092500,"Census Tract 925, Kitsap County, Washington",4803,134,4194,112,52,82,34,12
1400000US53035092600,53035092600,"Census Tract 926, Kitsap County, Washington",5542,199,4802,69,59,133,46,15
1400000US53035092700,53035092700,"Census Tract 927, Kitsap County, Washington",7280,194,6557,59,65,136,51,12
1400000US53035092801,53035092801,"Census Tract 928.01, Kitsap County, Washington",4089,138,3514,45,35,147,23,17
1400000US53035092802,53035092802,"Census Tract 928.02, Kitsap County, Washington",3835,123,3332,18,74,76,35,10
1400000US53035092803,53035092803,"Census Tract 928.03, Kitsap County, Washington",2613,75,2373,18,29,25,1,10
1400000US53035092901,53035092901,"Census Tract 929.01, Kitsap County, Washington",4783,122,4259,36,47,81,74,13
1400000US53035092902,53035092902,"Census Tract 929.02, Kitsap County, Washington",4880,171,4309,66,60,77,37,8
1400000US53037975100,53037975100,"Census Tract 9751, Kittitas County, Washington",5397,122,5081,23,55,25,7,5
1400000US53037975200,53037975200,"Census Tract 9752, Kittitas County, Washington",4332,130,4082,5,36,21,5,13
1400000US53037975300,53037975300,"Census Tract 9753, Kittitas County, Washington",3038,45,2915,10,21,8,2,3
1400000US53037975401,53037975401,"Census Tract 9754.01, Kittitas County, Washington",5929,369,4907,80,50,344,11,11
1400000US53037975402,53037975402,"Census Tract 9754.02, Kittitas County, Washington",4742,272,4285,21,22,73,4,8
1400000US53037975500,53037975500,"Census Tract 9755, Kittitas County, Washington",4241,250,3653,56,36,136,6,0
1400000US53037975600,53037975600,"Census Tract 9756, Kittitas County, Washington",2322,179,1945,22,39,86,4,3
1400000US53037975700,53037975700,"Census Tract 9757, Kittitas County, Washington",3361,301,2957,10,28,21,5,11
1400000US53039950100,53039950100,"Census Tract 9501, Klickitat County, Washington",8238,547,7000,15,396,44,30,27
1400000US53039950200,53039950200,"Census Tract 9502, Klickitat County, Washington",4331,169,3778,6,168,53,2,11
1400000US53039950300,53039950300,"Census Tract 9503, Klickitat County, Washington",6592,780,5551,5,75,39,8,10
1400000US53041970100,53041970100,"Census Tract 9701, Lewis County, Washington",2677,61,2520,7,31,14,9,1
1400000US53041970200,53041970200,"Census Tract 9702, Lewis County, Washington",2672,54,2540,7,15,29,1,1
1400000US53041970300,53041970300,"Census Tract 9703, Lewis County, Washington",4408,253,3942,11,56,64,9,11
1400000US53041970400,53041970400,"Census Tract 9704, Lewis County, Washington",5046,578,4255,9,59,28,6,6
