GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071
1400000US53015000702,53015000702,"Census Tract 7.02, Cowlitz County, Washington",3079,2989,2798,13,55,67,3,53,90,80,9,42,15,2,8,0,0,0,0,0,0,3,1,0,0,10,1,0,0,2,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53015000703,53015000703,"Census Tract 7.03, Cowlitz County, Washington",1601,1540,1408,10,17,28,3,74,61,59,14,30,6,3,5,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53015000704,53015000704,"Census Tract 7.04, Cowlitz County, Washington",7029,6788,6151,46,97,198,18,278,241,228,35,84,45,15,43,0,0,0,0,1,0,3,2,0,0,8,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53015000800,53015000800,"Census Tract 8, Cowlitz County, Washington",6727,6548,6206,28,73,159,12,70,179,161,18,66,37,16,20,0,2,0,0,0,0,1,0,1,0,17,6,4,1,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53015000900,53015000900,"Census Tract 9, Cowlitz County, Washington",7008,6727,6331,33,64,74,11,214,281,268,39,100,58,10,48,1,0,0,5,1,0,2,3,0,1,13,5,3,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53015001000,53015001000,"Census Tract 10, Cowlitz County, Washington",1226,1161,1044,14,38,20,0,45,65,64,15,31,2,0,10,2,0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53015001100,53015001100,"Census Tract 11, Cowlitz County, Washington",5856,5535,4847,55,140,104,5,384,321,310,20,152,39,18,68,0,1,1,0,2,3,3,1,1,1,11,3,2,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53015001200,53015001200,"Census Tract 12, Cowlitz County, Washington",4386,4235,3980,25,50,65,9,106,151,134,17,63,15,4,25,0,0,0,0,2,0,0,1,6,1,17,4,0,0,0,1,0,5,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53015001300,53015001300,"Census Tract 13, Cowlitz County, Washington",3606,3395,3117,19,72,24,9,154,211,188,28,95,25,4,27,3,1,1,0,1,0,0,0,3,0,19,6,1,1,5,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0
1400000US53015001501,53015001501,"Census Tract 15.01, Cowlitz County, Washington",3005,2930,2838,7,39,21,4,21,75,71,4,40,14,0,9,0,0,0,0,0,0,3,1,0,0,4,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53015001502,53015001502,"Census Tract 15.02, Cowlitz County, Washington",7918,7729,6924,67,72,88,21,557,189,171,33,72,38,3,20,1,2,0,0,0,0,0,0,0,2,18,4,0,0,6,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53015001600,53015001600,"Census Tract 16, Cowlitz County, Washington",6330,6108,5886,21,72,54,11,64,222,202,16,107,29,10,38,0,0,0,0,1,0,0,1,0,0,20,8,2,0,0,6,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53015001700,53015001700,"Census Tract 17, Cowlitz County, Washington",5169,5034,4857,14,85,38,4,36,135,130,13,72,23,1,8,0,1,0,2,6,0,0,1,3,0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53015001800,53015001800,"Census Tract 18, Cowlitz County, Washington",1689,1629,1553,5,27,17,0,27,60,55,4,26,14,0,11,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53015001900,53015001900,"Census Tract 19, Cowlitz County, Washington",5118,4970,4798,14,64,27,11,56,148,140,12,66,28,5,17,0,0,0,2,0,0,2,8,0,0,7,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53015002001,53015002001,"Census Tract 20.01, Cowlitz County, Washington",3609,3520,3401,9,50,34,7,19,89,85,6,46,20,8,4,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53015002002,53015002002,"Census Tract 20.02, Cowlitz County, Washington",6062,5889,5658,13,101,39,13,65,173,160,9,88,18,14,24,1,2,0,1,0,0,0,3,0,0,13,6,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53015002100,53015002100,"Census Tract 21, Cowlitz County, Washington",4303,4133,3599,62,119,54,21,278,170,165,31,61,13,3,36,5,0,0,0,2,1,6,1,4,2,5,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53017950100,53017950100,"Census Tract 9501, Douglas County, Washington",6499,6370,4648,31,77,27,1,1586,129,125,7,47,16,1,41,1,3,0,3,3,0,0,1,0,2,4,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53017950200,53017950200,"Census Tract 9502, Douglas County, Washington",2224,2191,2078,3,25,8,2,75,33,33,3,20,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53017950300,53017950300,"Census Tract 9503, Douglas County, Washington",6057,5916,4606,36,57,24,7,1186,141,135,7,32,24,3,53,0,0,0,2,2,0,1,0,9,2,6,1,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53017950400,53017950400,"Census Tract 9504, Douglas County, Washington",6392,6253,5456,17,43,72,13,652,139,133,14,48,29,8,22,1,0,0,2,0,0,2,0,1,6,6,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53017950500,53017950500,"Census Tract 9505, Douglas County, Washington",3264,3153,2493,12,57,29,5,557,111,106,9,37,19,2,29,0,2,0,0,1,0,2,3,2,0,5,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53017950600,53017950600,"Census Tract 9506, Douglas County, Washington",4453,4297,3893,8,39,48,3,306,156,143,12,30,40,9,50,0,0,0,0,0,0,0,0,2,0,13,6,1,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53017950700,53017950700,"Census Tract 9507, Douglas County, Washington",4350,4185,3370,12,51,24,8,720,165,162,21,46,20,9,53,2,0,0,0,0,0,0,0,11,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53017950800,53017950800,"Census Tract 9508, Douglas County, Washington",5192,5055,4029,9,56,51,13,897,137,126,14,33,22,5,37,5,1,0,0,0,0,7,2,0,0,11,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53019940000,53019940000,"Census Tract 9400, Ferry County, Washington",1731,1609,435,7,1142,2,1,22,122,119,2,100,5,0,3,0,0,0,0,2,0,5,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53019970100,53019970100,"Census Tract 9701, Ferry County, Washington",2694,2586,2465,12,57,28,6,18,108,97,12,66,11,2,0,1,1,0,0,0,2,2,0,0,0,9,1,1,0,1,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53019970200,53019970200,"Census Tract 9702, Ferry County, Washington",3126,2997,2858,7,60,22,1,49,129,126,13,87,8,1,2,0,0,0,0,6,0,2,1,6,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53021020100,53021020100,"Census Tract 201, Franklin County, Washington",9654,9510,2986,178,49,35,4,6258,144,137,22,26,7,6,58,2,0,3,9,0,0,0,0,0,4,4,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53021020200,53021020200,"Census Tract 202, Franklin County, Washington",6021,5875,2017,114,36,42,19,3647,146,128,19,35,4,0,46,1,1,1,1,0,0,11,0,5,4,18,0,1,0,4,0,0,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53021020300,53021020300,"Census Tract 203, Franklin County, Washington",5727,5530,2944,102,50,71,0,2363,197,189,20,15,9,0,123,0,0,0,7,2,0,8,0,4,1,8,0,0,0,5,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53021020400,53021020400,"Census Tract 204, Franklin County, Washington",9393,9062,3476,185,30,78,13,5280,331,304,26,39,17,5,193,3,1,0,5,1,0,3,2,4,5,27,3,0,0,13,0,0,1,0,0,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53021020501,53021020501,"Census Tract 205.01, Franklin County, Washington",4668,4509,4118,46,43,72,4,226,159,144,9,31,40,6,44,0,1,1,2,0,0,3,1,2,4,15,0,1,0,1,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53021020502,53021020502,"Census Tract 205.02, Franklin County, Washington",8403,8091,6004,188,63,178,16,1642,312,291,55,40,43,9,107,5,0,0,22,0,0,3,1,1,5,20,6,1,0,3,2,0,1,3,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53021020601,53021020601,"Census Tract 206.01, Franklin County, Washington",7412,7175,5667,47,59,161,12,1229,237,215,33,39,40,8,79,1,1,1,2,2,0,1,1,2,5,19,0,3,0,0,1,0,3,10,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53021020603,53021020603,"Census Tract 206.03, Franklin County, Washington",3907,3728,2847,94,25,157,2,603,179,171,31,14,53,6,58,0,0,0,2,0,0,0,1,2,4,8,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53021020605,53021020605,"Census Tract 206.05, Franklin County, Washington",6786,6528,5189,84,32,189,11,1023,258,238,43,32,48,5,84,0,1,0,15,0,0,1,1,8,0,17,1,4,0,4,2,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
1400000US53021020606,53021020606,"Census Tract 206.06, Franklin County, Washington",6484,6220,4975,140,25,275,9,796,264,233,45,37,41,6,78,5,1,0,3,0,0,0,7,9,1,30,4,0,0,2,3,0,0,16,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53021020700,53021020700,"Census Tract 207, Franklin County, Washington",1412,1386,1157,7,6,8,1,207,26,24,3,6,4,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53021020800,53021020800,"Census Tract 208, Franklin County, Washington",8296,8082,5890,288,113,168,16,1607,214,214,11,39,15,4,113,1,2,0,3,2,0,1,16,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53021980100,53021980100,"Census Tract 9801, Franklin County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53023970300,53023970300,"Census Tract 9703, Garfield County, Washington",2266,2222,2125,0,6,39,0,52,44,36,3,11,8,7,7,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53025010100,53025010100,"Census Tract 101, Grant County, Washington",3638,3480,3158,22,214,17,4,65,158,146,18,86,8,1,16,6,0,0,0,0,0,3,1,1,6,12,1,3,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53025010200,53025010200,"Census Tract 102, Grant County, Washington",2965,2884,2599,22,42,57,3,161,81,78,12,27,15,3,19,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53025010300,53025010300,"Census Tract 103, Grant County, Washington",4095,3984,3575,31,56,18,1,303,111,101,14,46,16,4,14,0,0,0,0,0,0,1,0,6,0,7,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53025010400,53025010400,"Census Tract 104, Grant County, Washington",8040,7788,6798,64,86,99,8,733,252,235,28,82,36,3,71,2,0,0,6,0,0,1,4,2,0,16,4,0,0,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53025010500,53025010500,"Census Tract 105, Grant County, Washington",2963,2914,2121,27,20,9,1,736,49,47,2,11,7,0,19,0,0,0,2,1,0,2,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53025010600,53025010600,"Census Tract 106, Grant County, Washington",6848,6677,3739,26,58,46,12,2796,171,168,4,26,13,1,115,0,1,0,3,0,0,1,1,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53025010700,53025010700,"Census Tract 107, Grant County, Washington",2755,2673,1912,7,15,18,1,720,82,74,8,24,7,1,26,0,0,0,0,0,0,6,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0
1400000US53025010800,53025010800,"Census Tract 108, Grant County, Washington",4709,4456,3333,178,126,73,5,741,253,227,52,55,40,4,51,2,3,1,8,4,0,1,1,5,0,25,8,2,0,6,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53025010901,53025010901,"Census Tract 109.01, Grant County, Washington",1306,1233,1048,7,14,9,0,155,73,71,7,18,8,1,27,1,0,0,1,0,0,7,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53025010902,53025010902,"Census Tract 109.02, Grant County, Washington",9912,9445,7415,177,107,87,6,1653,467,446,72,123,61,3,153,2,3,0,8,2,0,11,0,6,2,19,8,0,0,2,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53025011000,53025011000,"Census Tract 110, Grant County, Washington",11087,10632,8989,105,81,183,23,1251,455,428,32,107,53,17,184,1,6,0,6,5,0,10,5,2,0,26,6,0,0,5,7,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53025011100,53025011100,"Census Tract 111, Grant County, Washington",7029,6756,5401,146,95,87,4,1023,273,261,41,73,23,3,110,3,0,1,2,1,0,2,2,0,0,7,3,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53025011200,53025011200,"Census Tract 112, Grant County, Washington",4965,4843,4207,21,43,31,3,538,122,115,4,45,29,0,33,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0
1400000US53025011300,53025011300,"Census Tract 113, Grant County, Washington",3938,3798,2291,13,28,24,0,1442,140,136,10,20,10,0,89,1,0,0,3,0,0,3,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53025011401,53025011401,"Census Tract 114.01, Grant County, Washington",1845,1804,1189,13,7,8,0,587,41,41,0,2,0,0,37,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53025011402,53025011402,"Census Tract 114.02, Grant County, Washington",13025,12652,7131,131,96,44,0,5250,373,365,19,26,10,0,280,4,2,0,5,2,0,4,0,11,2,5,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53027000200,53027000200,"Census Tract 2, Grays Harbor County, Washington",7599,7288,6751,60,275,125,13,64,311,289,12,175,40,10,23,4,4,0,0,10,1,7,0,3,0,21,6,1,0,1,4,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53027000300,53027000300,"Census Tract 3, Grays Harbor County, Washington",3334,3202,2950,13,86,26,0,127,132,120,5,72,10,0,30,1,0,0,0,0,2,0,0,0,0,8,3,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53027000400,53027000400,"Census Tract 4, Grays Harbor County, Washington",6773,6575,6309,30,104,73,8,51,198,193,21,103,34,5,17,0,1,0,0,8,0,1,3,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53027000500,53027000500,"Census Tract 5, Grays Harbor County, Washington",6803,6514,5850,41,177,97,14,335,289,271,34,138,36,7,37,2,0,1,0,1,1,11,3,0,0,17,1,0,0,1,7,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53027000600,53027000600,"Census Tract 6, Grays Harbor County, Washington",3667,3574,3424,17,61,43,9,20,93,80,10,43,15,1,5,2,0,0,0,2,2,0,0,0,0,12,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53027000700,53027000700,"Census Tract 7, Grays Harbor County, Washington",4538,4400,3804,19,445,28,9,95,138,127,7,81,16,2,5,1,0,0,4,4,0,6,1,0,0,11,5,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53027000800,53027000800,"Census Tract 8, Grays Harbor County, Washington",4055,3894,3568,14,88,75,11,138,161,148,7,62,39,5,28,0,0,0,0,3,0,2,1,1,0,13,8,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53027000900,53027000900,"Census Tract 9, Grays Harbor County, Washington",6252,6000,5246,42,171,167,18,356,252,243,33,94,53,7,37,0,2,0,2,5,1,2,2,5,0,9,0,0,0,0,3,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53027001000,53027001000,"Census Tract 10, Grays Harbor County, Washington",3600,3364,2677,23,151,48,16,449,236,211,32,79,25,6,43,3,1,1,0,4,0,7,0,9,1,23,8,3,0,0,0,3,2,2,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53027001100,53027001100,"Census Tract 11, Grays Harbor County, Washington",4284,4109,3739,28,105,97,10,130,175,166,18,70,41,9,22,0,0,0,0,5,0,1,0,0,0,9,1,0,0,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53027001200,53027001200,"Census Tract 12, Grays Harbor County, Washington",4448,4228,3416,41,213,60,10,488,220,209,8,99,38,3,42,4,1,0,1,0,1,5,3,1,3,11,1,0,0,3,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53027001300,53027001300,"Census Tract 13, Grays Harbor County, Washington",3563,3418,3009,27,168,48,3,163,145,131,13,75,19,2,16,1,0,0,0,0,2,3,0,0,0,12,2,0,0,0,3,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53027001400,53027001400,"Census Tract 14, Grays Harbor County, Washington",2096,2010,1821,18,63,26,1,81,86,79,6,43,16,2,9,0,0,0,0,2,0,1,0,0,0,7,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53027001500,53027001500,"Census Tract 15, Grays Harbor County, Washington",3906,3736,3381,30,140,31,11,143,170,156,15,81,10,5,29,2,0,0,0,2,2,8,2,0,0,14,2,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53027001600,53027001600,"Census Tract 16, Grays Harbor County, Washington",6661,6508,5618,399,205,80,49,157,153,149,25,73,18,4,9,3,1,3,0,1,1,6,5,0,0,4,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53027940000,53027940000,"Census Tract 9400, Grays Harbor County, Washington",1218,1164,262,1,873,8,0,20,54,40,0,23,1,0,0,3,0,0,0,2,8,3,0,0,0,11,2,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53027990000,53027990000,"Census Tract 9900, Grays Harbor County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
